Loyalty#,First Name,Last Name,Customer Name,Country,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,IsActive,EndDate,CustomerTenureDays,total_flights,total_flights_with_companions,total_distance,total_points_accumulated,total_points_redeemed,total_cost_redeemed,points_redemption_ratio,companion_flight_ratio
305687,Jc,Reay,Jc Reay,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Bachelor,Rural,87197.0,Single,Star,2018-09-23,,4956.25,Standard,1,2025-10-13,2577,182,59,504099.5,50402.35,11921.0,117.5,0.23651674971504305,0.3241758241758242
633140,Harry,Konno,Harry Konno,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,female,Bachelor,Suburban,62803.0,Married,Star,2017-12-15,,4957.03,Standard,1,2025-10-13,2859,260,64,460485.8,46039.78,15359.6,152.2,0.3336158426473802,0.24615384615384617
326267,Fatima,Seidenbecker,Fatima Seidenbecker,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,High School or Below,Rural,10194.0,Married,Star,2017-09-21,,4957.4,Standard,1,2025-10-13,2944,171,46,327710.3,32762.63,10400.8,103.0,0.31745925159243926,0.26900584795321636
696026,Jule,Fuoco,Jule Fuoco,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,High School or Below,Rural,22842.0,Married,Star,2019-08-13,2020-04-13,4958.02,Standard,0,2020-04-13,244,51,16,98070.4,9805.44,6689.9,66.5,0.6822641309314013,0.3137254901960784
868161,Shawna,Kalmar,Shawna Kalmar,Canada,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,male,Doctor,Suburban,18174.0,Married,Star,2020-01-20,,4960.97,Standard,1,2025-10-13,2093,250,46,410062.4,41000.14,13385.0,132.0,0.32646229988482967,0.184
169932,Hyo,Austell,Hyo Austell,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Suburban,20951.0,Single,Star,2017-04-08,,4961.57,Standard,1,2025-10-13,3110,229,50,466447.9,46632.89,13760.9,137.3,0.29509001050546085,0.2183406113537118
716435,Gilberto,Deglandon,Gilberto Deglandon,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,Bachelor,Suburban,23300.0,Married,Star,2015-04-03,,4962.21,Standard,1,2025-10-13,3846,0,0,0.0,0.0,0.0,0.0,0.0,0.0
750922,Maxima,Hollingsworth,Maxima Hollingsworth,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Bachelor,Rural,52679.0,Married,Star,2016-04-16,2016-10-19,4964.63,Standard,0,2016-10-19,186,0,0,0.0,0.0,0.0,0.0,0.0,0.0
751829,Terri,Lupul,Terri Lupul,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,College,Rural,0.0,Single,Star,2019-09-16,,4966.74,Standard,1,2025-10-13,2219,137,24,212017.6,21197.86,7382.1,71.5,0.34824741742798565,0.17518248175182483
114743,Rafael,Milich,Rafael Milich,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Suburban,38055.0,Married,Star,2020-07-13,,4966.77,Standard,1,2025-10-13,1918,78,16,215061.1,21500.71,4284.0,42.0,0.19924923409506012,0.20512820512820512
488884,Alecia,Squitieri,Alecia Squitieri,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,Bachelor,Suburban,38055.0,Married,Star,2015-10-23,,4966.77,Standard,1,2025-10-13,3643,149,43,238582.1,23853.11,0.0,0.0,0.0,0.28859060402684567
663150,Douglas,Buonomo,Douglas Buonomo,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,College,Suburban,0.0,Divorced,Star,2018-05-27,,4967.04,Standard,1,2025-10-13,2696,213,40,412262.8,41216.28,15791.5,157.3,0.3831374398659947,0.18779342723004694
261573,Haydee,Favre,Haydee Favre,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,Bachelor,Suburban,28524.0,Married,Star,2015-05-29,,4967.54,Standard,1,2025-10-13,3790,208,73,386960.6,38687.56,5116.0,51.0,0.1322388902272462,0.35096153846153844
126216,Dwight,Barakat,Dwight Barakat,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,female,Bachelor,Urban,62365.0,Married,Star,2015-11-15,,4969.53,Standard,1,2025-10-13,3620,199,53,540106.7,54003.67,8095.9,79.8,0.14991388548222742,0.2663316582914573
261283,Sarah,Kolias,Sarah Kolias,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Urban,62365.0,Married,Star,2016-09-11,,4969.53,Standard,1,2025-10-13,3319,118,22,294421.0,29438.5,21213.5,210.9,0.7206039709903698,0.1864406779661017
247471,Royce,Caravati,Royce Caravati,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,female,Bachelor,Urban,75644.0,Divorced,Star,2016-02-14,,4974.8,Standard,1,2025-10-13,3529,205,64,434190.9,43410.99,13206.3,129.6,0.30421559148962046,0.3121951219512195
473144,Luther,Bitonti,Luther Bitonti,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Urban,75644.0,Divorced,Star,2016-04-05,,4974.8,Standard,1,2025-10-13,3478,187,34,376462.5,37637.65,0.0,0.0,0.0,0.18181818181818182
652614,Selene,Rightmyer,Selene Rightmyer,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Rural,75644.0,Divorced,Star,2016-04-09,,4974.8,Standard,1,2025-10-13,3474,134,40,289531.5,28947.95,35005.9,347.1,1.209270431930413,0.29850746268656714
682103,Foster,Keys,Foster Keys,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,Bachelor,Suburban,75644.0,Divorced,Star,2016-08-12,,4974.8,Standard,1,2025-10-13,3349,162,31,346725.3,34663.43,9572.4,95.3,0.2761527061805482,0.19135802469135801
902693,Margarite,Dagenhart,Margarite Dagenhart,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,Bachelor,Rural,75644.0,Divorced,Star,2015-07-30,,4974.8,Standard,1,2025-10-13,3728,176,42,304484.9,30441.89,5738.0,57.0,0.1884902678513062,0.23863636363636365
904805,Pamula,Asaro,Pamula Asaro,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Urban,48139.0,Single,Star,2019-12-25,,4974.87,Standard,1,2025-10-13,2119,186,38,366171.6,36607.56,8762.7,87.3,0.23936858943890282,0.20430107526881722
703852,Meagan,Rehman,Meagan Rehman,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,female,Bachelor,Urban,44723.0,Married,Star,2015-08-25,,4975.17,Standard,1,2025-10-13,3702,104,8,216871.7,21683.87,0.0,0.0,0.0,0.07692307692307693
497194,Glen,Mclaurin,Glen Mclaurin,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,College,Rural,0.0,Single,Star,2015-12-10,,4979.08,Standard,1,2025-10-13,3595,203,47,412907.5,41281.85,2933.0,29.0,0.07104817250195909,0.2315270935960591
907950,Jeremiah,Brach,Jeremiah Brach,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,College,Suburban,0.0,Single,Star,2018-10-24,,4979.08,Standard,1,2025-10-13,2546,135,38,318143.7,31806.37,4854.5,47.5,0.15262665937672235,0.2814814814814815
154136,Youlanda,Godlewski,Youlanda Godlewski,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,Bachelor,Suburban,33176.0,Married,Star,2019-09-11,2020-06-06,4981.83,Standard,0,2020-06-06,269,115,7,82636.7,8261.369999999999,0.0,0.0,0.0,0.06086956521739131
687412,Maida,Orce,Maida Orce,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Rural,52275.0,Married,Star,2018-07-29,,4982.68,Standard,1,2025-10-13,2633,196,30,367375.0,36731.1,27197.7,269.7,0.7404542744431831,0.15306122448979592
183374,Augusta,Herring,Augusta Herring,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,female,Bachelor,Rural,60415.0,Divorced,Star,2019-08-27,,4983.46,Standard,1,2025-10-13,2239,138,19,300563.2,30049.52,11052.3,110.2,0.36780288004600403,0.13768115942028986
185288,Geraldine,Fantin,Geraldine Fantin,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Bachelor,Urban,60415.0,Divorced,Star,2021-11-13,,4983.46,Standard,1,2025-10-13,1430,0,0,0.0,0.0,0.0,0.0,0.0,0.0
509607,Jannie,Shober,Jannie Shober,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,College,Rural,0.0,Single,Star,2020-10-06,,4983.62,Standard,1,2025-10-13,1833,109,18,258692.3,25865.53,3517.0,35.0,0.13597246992425827,0.1651376146788991
702938,Jene,Warsing,Jene Warsing,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,female,Bachelor,Urban,28726.0,Divorced,Star,2018-11-04,2019-07-04,4983.9,Standard,0,2019-07-04,242,0,0,0.0,0.0,0.0,0.0,0.0,0.0
997964,Asa,Gathings,Asa Gathings,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Rural,28726.0,Divorced,Star,2020-04-25,,4983.9,Standard,1,2025-10-13,1997,168,49,224030.2,22398.42,21541.7,213.8,0.961750873499113,0.2916666666666667
562411,Samira,Waln,Samira Waln,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,College,Suburban,0.0,Divorced,Star,2017-11-12,,4984.1,Standard,1,2025-10-13,2892,135,36,352474.0,35241.3,8878.9,88.4,0.2519458703282796,0.26666666666666666
121236,Jules,Rigler,Jules Rigler,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Rural,86305.0,Married,Star,2020-03-04,2020-11-13,4984.62,Standard,0,2020-11-13,254,45,21,104815.4,10479.94,15830.8,155.8,1.5105811674494318,0.4666666666666667
490860,Ardis,Beumer,Ardis Beumer,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,Bachelor,Rural,86305.0,Married,Star,2020-09-23,,4984.62,Standard,1,2025-10-13,1846,140,37,216913.0,21685.9,4843.0,48.0,0.22332483318654056,0.2642857142857143
633458,Lauran,Kinton,Lauran Kinton,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,College,Rural,0.0,Single,Star,2018-04-28,,4990.34,Standard,1,2025-10-13,2725,163,23,365279.3,36519.73,11500.0,113.7,0.31489827553489574,0.1411042944785276
377289,Lou,Sweeney,Lou Sweeney,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,High School or Below,Urban,12608.0,Married,Star,2017-06-28,,4991.47,Standard,1,2025-10-13,3029,236,39,516454.7,51637.47,5447.3,53.2,0.10549122565454892,0.1652542372881356
463298,Albert,Kuhl,Albert Kuhl,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Rural,93416.0,Married,Star,2021-05-24,,4991.54,Standard,1,2025-10-13,1603,30,3,61448.0,6143.0,0.0,0.0,0.0,0.1
444259,Ashlee,Gerrald,Ashlee Gerrald,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,College,Rural,0.0,Single,Star,2017-12-08,,4992.06,Standard,1,2025-10-13,2866,275,52,494475.5,49438.45,27115.1,267.8,0.5484617741858816,0.1890909090909091
836984,Philip,Cloman,Philip Cloman,Canada,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,male,College,Urban,0.0,Single,Star,2021-10-01,,4992.06,Standard,1,2025-10-13,1473,16,2,49976.0,4996.0,3312.0,33.0,0.6629303442754203,0.125
660922,Stefan,Loyst,Stefan Loyst,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Doctor,Urban,24368.0,Divorced,Star,2015-04-02,,4992.92,Standard,1,2025-10-13,3847,178,33,279509.0,27944.5,7033.0,70.0,0.251677432052819,0.1853932584269663
557852,Oswaldo,Killibrew,Oswaldo Killibrew,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Rural,75090.0,Married,Star,2017-02-28,2017-10-28,4993.03,Standard,0,2017-10-28,242,0,0,0.0,0.0,0.0,0.0,0.0,0.0
599491,Elfriede,Hartin,Elfriede Hartin,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Rural,75090.0,Married,Star,2019-02-27,,4993.03,Standard,1,2025-10-13,2420,224,68,486540.8,48645.88,10739.0,107.0,0.22075867473257757,0.30357142857142855
732362,Olive,Tervo,Olive Tervo,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,Master,Urban,10787.0,Divorced,Star,2015-09-09,,4995.17,Standard,1,2025-10-13,3687,233,45,348568.7,34849.07,5134.0,51.0,0.14732100454904534,0.19313304721030042
282181,Malena,Kercado,Malena Kercado,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Bachelor,Urban,71600.0,Married,Star,2017-03-17,2017-11-17,4996.55,Standard,0,2017-11-17,245,0,0,0.0,0.0,0.0,0.0,0.0,0.0
724510,Vernita,Milazzo,Vernita Milazzo,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,male,Bachelor,Suburban,25915.0,Single,Star,2021-09-21,,4996.56,Standard,1,2025-10-13,1483,9,0,25483.0,2548.0,0.0,0.0,0.0,0.0
967298,Darron,Genberg,Darron Genberg,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Suburban,25915.0,Single,Star,2019-11-03,,4996.56,Standard,1,2025-10-13,2171,230,32,427536.7,42747.17,11787.2,115.8,0.2757422304213355,0.1391304347826087
137185,Nicky,Vecchio,Nicky Vecchio,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,male,College,Suburban,0.0,Single,Star,2016-12-11,,5001.53,Standard,1,2025-10-13,3228,129,35,394310.9,39423.49,7935.0,79.0,0.20127593980137223,0.2713178294573643
528229,Chery,Estep,Chery Estep,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,College,Suburban,0.0,Single,Star,2015-07-23,,5001.53,Standard,1,2025-10-13,3735,140,27,298404.1,29834.21,15125.3,150.3,0.5069783982884078,0.19285714285714287
607696,Ann,Morcos,Ann Morcos,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,College,Suburban,0.0,Single,Star,2016-03-30,,5002.09,2021 Promotion,1,2025-10-13,3484,191,32,341393.1,34130.71,3068.0,30.0,0.08988972101664454,0.16753926701570682
358968,Jacklyn,Baysden,Jacklyn Baysden,Canada,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,female,College,Suburban,0.0,Married,Star,2020-07-28,,5003.34,Standard,1,2025-10-13,1903,74,29,131563.8,13152.68,14668.0,146.3,1.1152099800192812,0.3918918918918919
327163,Miles,Edelman,Miles Edelman,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Rural,86834.0,Single,Star,2018-11-17,,5004.14,Standard,1,2025-10-13,2522,180,61,407636.2,40756.52,10402.5,102.6,0.2552352359818748,0.3388888888888889
883230,Bettyann,Bushey,Bettyann Bushey,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,male,Bachelor,Urban,86834.0,Single,Star,2016-09-27,,5004.14,Standard,1,2025-10-13,3303,180,44,499370.5,49927.75,3116.0,31.0,0.06241018271402176,0.24444444444444444
262508,Lavone,Basden,Lavone Basden,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,Bachelor,Suburban,39161.0,Married,Star,2020-09-06,,5004.26,Standard,1,2025-10-13,1863,98,39,146298.8,14626.380000000001,9760.7,96.9,0.6673353215217983,0.3979591836734694
963100,Mammie,Makey,Mammie Makey,Canada,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,female,Bachelor,Urban,39161.0,Married,Star,2016-08-28,,5004.26,Standard,1,2025-10-13,3333,188,39,273867.0,27379.8,4204.0,42.0,0.15354385349783417,0.2074468085106383
436971,Werner,Ovadilla,Werner Ovadilla,Canada,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,male,Doctor,Urban,25486.0,Married,Star,2020-06-05,,5004.31,Standard,1,2025-10-13,1956,93,18,244674.0,24461.0,6444.0,64.0,0.2634397612526062,0.1935483870967742
619141,Milford,Duel,Milford Duel,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Rural,51523.0,Married,Star,2019-12-01,2020-08-01,5007.67,Standard,0,2020-08-01,244,127,23,112462.9,11242.19,10562.1,104.5,0.9395055589702718,0.18110236220472442
928082,Raquel,Astarita,Raquel Astarita,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,female,Bachelor,Urban,51523.0,Married,Star,2017-09-17,,5007.67,Standard,1,2025-10-13,2948,175,30,472537.4,47248.04,11111.4,111.0,0.23517166003076528,0.17142857142857143
960934,Lori,Fleischhacker,Lori Fleischhacker,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,College,Rural,0.0,Single,Star,2016-03-03,,5008.79,Standard,1,2025-10-13,3511,157,56,195547.0,19547.0,8023.7,79.8,0.41048242697089066,0.35668789808917195
734824,Dexter,Schaubhut,Dexter Schaubhut,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,College,Suburban,0.0,Married,Star,2019-04-09,,5009.81,Standard,1,2025-10-13,2379,229,72,450455.5,45033.85,18671.3,186.2,0.4146059020048253,0.314410480349345
296689,Sue,Roe,Sue Roe,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,Bachelor,Suburban,64014.0,Single,Star,2017-09-19,,5010.38,Standard,1,2025-10-13,2946,137,45,345412.4,34537.14,15385.7,152.2,0.44548274697904927,0.3284671532846715
965698,Tayna,Picon,Tayna Picon,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,Bachelor,Rural,75248.0,Married,Star,2019-06-19,,5011.26,Standard,1,2025-10-13,2308,176,43,443464.8,44336.08,3383.0,33.0,0.07630354329927229,0.24431818181818182
742319,Clemmie,Sienko,Clemmie Sienko,Canada,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,female,Bachelor,Suburban,48328.0,Married,Star,2020-07-17,,5012.08,Standard,1,2025-10-13,1914,176,25,357309.9,35724.39,5625.9,55.1,0.1574806455757537,0.14204545454545456
894048,Noel,Halechko,Noel Halechko,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Bachelor,Suburban,48328.0,Married,Star,2018-05-20,,5012.08,Standard,1,2025-10-13,2703,183,55,444867.0,44479.4,30659.3,303.9,0.6892921217462465,0.3005464480874317
103436,Dannielle,Carrano,Dannielle Carrano,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Urban,48567.0,Single,Star,2016-05-15,,5015.01,Standard,1,2025-10-13,3438,263,40,468744.1,46864.41,11579.0,115.1,0.2470744857344838,0.1520912547528517
509060,Leeanna,Huitink,Leeanna Huitink,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,female,Bachelor,Suburban,48567.0,Single,Star,2020-09-27,,5015.01,Standard,1,2025-10-13,1842,82,21,179674.7,17962.07,9228.3,91.2,0.5137659523651784,0.25609756097560976
768255,Clark,Gefroh,Clark Gefroh,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,male,Bachelor,Suburban,48567.0,Single,Star,2020-08-15,,5015.01,Standard,1,2025-10-13,1885,78,20,129263.9,12921.59,4902.0,49.0,0.3793650781366689,0.2564102564102564
934280,Cedrick,Hughley,Cedrick Hughley,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Rural,48567.0,Single,Star,2018-04-16,,5015.01,Standard,1,2025-10-13,2737,133,30,302174.9,30210.489999999998,0.0,0.0,0.0,0.22556390977443608
310983,Corrie,Brusser,Corrie Brusser,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,male,Bachelor,Rural,73809.0,Married,Star,2016-09-16,,5015.64,Standard,1,2025-10-13,3314,235,46,410915.7,41081.87,12015.6,119.7,0.2924793832413179,0.19574468085106383
357971,Geraldo,Dimarino,Geraldo Dimarino,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Suburban,73809.0,Married,Star,2015-12-09,,5015.64,Standard,1,2025-10-13,3596,170,28,399103.8,39900.98,20465.8,202.5,0.5129147203903262,0.16470588235294117
545144,Santa,Ranks,Santa Ranks,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,Bachelor,Suburban,91804.0,Married,Star,2020-12-08,,5017.61,Standard,1,2025-10-13,1770,80,27,130920.0,13087.0,2855.0,28.0,0.2181554214105601,0.3375
752548,Taylor,Zena,Taylor Zena,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,female,Bachelor,Suburban,79814.0,Married,Star,2020-05-11,2021-08-17,5017.85,Standard,0,2021-08-17,463,120,22,258627.7,25857.07,6321.3,62.7,0.24447085458638587,0.18333333333333332
402332,Leigh,Simoson,Leigh Simoson,Canada,Alberta,Banff,51.178398,-115.5708,T4V 1D4,female,Bachelor,Rural,54500.0,Married,Star,2016-05-19,,5018.89,Standard,1,2025-10-13,3434,153,31,349279.3,34922.63,0.0,0.0,0.0,0.20261437908496732
756559,Ceola,Reinoehl,Ceola Reinoehl,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,female,Bachelor,Suburban,61987.0,Married,Star,2015-04-03,,5021.15,Standard,1,2025-10-13,3846,0,0,0.0,0.0,0.0,0.0,0.0,0.0
603082,Mikki,Sischo,Mikki Sischo,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,Bachelor,Rural,91603.0,Married,Star,2021-05-04,,5024.03,Standard,1,2025-10-13,1623,59,2,104272.0,10424.0,0.0,0.0,0.0,0.03389830508474576
131815,Ouida,Gracy,Ouida Gracy,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Suburban,78772.0,Married,Star,2016-11-12,,5024.78,Standard,1,2025-10-13,3257,206,61,390550.4,39047.24,37836.3,376.3,0.9689878209061641,0.2961165048543689
873177,Rudolf,Tomkins,Rudolf Tomkins,Canada,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,male,Bachelor,Urban,78772.0,Married,Star,2017-07-11,,5024.78,Standard,1,2025-10-13,3016,227,35,378058.8,37798.98,17063.9,169.1,0.4514381075891466,0.15418502202643172
667517,Socorro,Thrapp,Socorro Thrapp,Canada,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,female,College,Rural,0.0,Married,Star,2021-02-05,2021-10-05,5028.74,2021 Promotion,0,2021-10-05,242,43,21,147960.0,14795.0,0.0,0.0,0.0,0.4883720930232558
719719,Ashleigh,Proffer,Ashleigh Proffer,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,College,Rural,0.0,Married,Star,2021-06-02,,5028.74,Standard,1,2025-10-13,1594,31,13,26740.0,2673.0,0.0,0.0,0.0,0.41935483870967744
307859,Verena,Budy,Verena Budy,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Bachelor,Suburban,40113.0,Divorced,Star,2019-02-26,,5029.3,Standard,1,2025-10-13,2421,209,40,422525.4,42242.14,17714.8,174.2,0.41936322354880695,0.19138755980861244
629267,Randy,Harrigan,Randy Harrigan,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,Bachelor,Urban,66367.0,Divorced,Star,2021-11-09,,5032.17,Standard,1,2025-10-13,1434,0,0,0.0,0.0,0.0,0.0,0.0,0.0
750300,Corrinne,Heugel,Corrinne Heugel,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,Bachelor,Suburban,77031.0,Married,Star,2019-03-12,,5033.69,Standard,1,2025-10-13,2407,279,76,493776.2,49368.42,14818.1,144.8,0.30015341791371897,0.2724014336917563
114924,Latisha,Dimaggio,Latisha Dimaggio,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,College,Rural,0.0,Married,Star,2020-11-25,2021-07-25,5037.95,Standard,0,2021-07-25,242,56,18,122578.9,12256.49,0.0,0.0,0.0,0.32142857142857145
821944,Marylynn,Cubas,Marylynn Cubas,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,Bachelor,Urban,72919.0,Married,Star,2019-12-20,2020-08-20,5038.98,Standard,0,2020-08-20,244,76,42,134841.1,13481.210000000001,0.0,0.0,0.0,0.5526315789473685
767456,Dominick,Hauptmann,Dominick Hauptmann,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,College,Suburban,0.0,Single,Star,2021-12-12,,5039.39,Standard,1,2025-10-13,1401,0,0,0.0,0.0,0.0,0.0,0.0,0.0
202052,Jodee,Lammel,Jodee Lammel,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Rural,35984.0,Married,Star,2019-05-21,,5039.87,Standard,1,2025-10-13,2337,157,50,390590.7,39049.87,0.0,0.0,0.0,0.3184713375796178
976605,Rosena,Lampman,Rosena Lampman,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,female,Bachelor,Rural,35984.0,Married,Star,2017-03-13,,5039.87,Standard,1,2025-10-13,3136,201,57,446181.1,44608.51,14664.2,144.4,0.3287309977401173,0.2835820895522388
462974,Suzanna,Partis,Suzanna Partis,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Urban,46072.0,Single,Star,2019-08-30,,5040.41,Standard,1,2025-10-13,2236,150,39,332805.6,33275.16,6347.9,62.7,0.19076993168477624,0.26
105921,Laurine,Rappley,Laurine Rappley,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,Bachelor,Rural,61972.0,Married,Star,2015-09-16,,5041.45,Standard,1,2025-10-13,3680,260,66,428955.3,42887.93,27424.6,271.7,0.6394479752228657,0.25384615384615383
192405,Daphine,Ocha,Daphine Ocha,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,Bachelor,Rural,35832.0,Divorced,Star,2016-04-03,,5043.8,Standard,1,2025-10-13,3480,254,68,504977.4,50487.340000000004,5929.0,59.0,0.11743538083012493,0.2677165354330709
683458,Darcel,Kornrumpf,Darcel Kornrumpf,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Suburban,28056.0,Married,Star,2021-04-06,,5045.87,2021 Promotion,1,2025-10-13,1651,0,0,0.0,0.0,0.0,0.0,0.0,0.0
552221,Jonelle,Mcnurlen,Jonelle Mcnurlen,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,High School or Below,Suburban,29957.0,Married,Star,2015-05-01,,5046.89,Standard,1,2025-10-13,3818,0,0,0.0,0.0,0.0,0.0,0.0,0.0
819448,Ada,Bresse,Ada Bresse,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,Bachelor,Urban,81741.0,Single,Star,2021-06-02,,5047.48,Standard,1,2025-10-13,1594,19,7,38118.0,3811.0,5141.0,51.0,1.3489897664654946,0.3684210526315789
273984,Becky,Shofner,Becky Shofner,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Bachelor,Rural,29401.0,Single,Star,2018-10-22,,5048.23,Standard,1,2025-10-13,2548,237,21,348657.5,34858.55,11815.3,115.9,0.33894984157401836,0.08860759493670886
