index,Loyalty,First Name,Last Name,Customer Name,Country,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,IsActive
15740,430059,Henrietta,Schmelzer,Henrietta Schmelzer,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,female,High School or Below,Suburban,15752.0,Married,Star,2/16/2019,,10110.78,Standard,1
15741,974715,Craig,Wieand,Craig Wieand,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,male,Bachelor,Urban,74001.0,Married,Star,8/17/2021,,10114.99,Standard,1
15742,652357,Moriah,Booty,Moriah Booty,Canada,Alberta,Peace River,56.23418,-117.28938,T9O 2W2,male,Bachelor,Rural,63528.0,Divorced,Star,12/16/2017,8/16/2018,10115.45,Standard,0
15743,255215,Jen,Pitta,Jen Pitta,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,High School or Below,Urban,23053.0,Married,Star,5/17/2017,,10127.77,Standard,1
15744,137161,Shella,Euler,Shella Euler,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Bachelor,Urban,44577.0,Single,Star,3/28/2021,,10145.44,2021 Promotion,1
15745,100853,Lindsy,Hennecke,Lindsy Hennecke,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,College,Urban,0.0,Married,Star,1/24/2019,,10153.89,Standard,1
15746,233774,Clint,Seagroves,Clint Seagroves,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,College,Rural,0.0,Married,Star,6/18/2021,,10153.89,Standard,1
15747,253283,Demetria,Alias,Demetria Alias,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,College,Rural,0.0,Married,Star,5/31/2020,1/31/2021,10169.37,Standard,0
15748,798525,Aja,Saile,Aja Saile,Canada,Yukon,Whitehorse,60.721188,-135.05684,Y2K 6R0,female,College,Urban,0.0,Single,Star,7/9/2016,,10175.24,Standard,1
15749,140534,Lilla,Sheldon,Lilla Sheldon,Canada,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,male,Master,Rural,14290.0,Married,Star,1/25/2016,,10179.72,Standard,1
15750,422787,Bob,Forbess,Bob Forbess,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Master,Urban,14290.0,Married,Star,1/11/2019,,10179.72,Standard,1
15751,569769,Nevada,Trippel,Nevada Trippel,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,Master,Urban,14290.0,Married,Star,12/18/2020,9/22/2021,10179.72,Standard,0
15752,490840,Josue,Wargo,Josue Wargo,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,College,Suburban,0.0,Single,Star,1/17/2020,,10189.65,Standard,1
15753,850953,Marlin,Slogeris,Marlin Slogeris,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,College,Suburban,0.0,Single,Star,11/16/2016,,10189.65,Standard,1
15754,577265,Margarete,Hopfauf,Margarete Hopfauf,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Rural,35482.0,Married,Star,2/21/2020,,10208.93,Standard,1
15755,319664,Margart,Dorame,Margart Dorame,Canada,British Columbia,Kelowna,49.887951,-119.49601,V09 2E9,male,Bachelor,Suburban,39719.0,Divorced,Star,5/7/2019,,10213.56,Standard,1
15756,468534,Elane,Revette,Elane Revette,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,female,Bachelor,Suburban,39719.0,Divorced,Star,7/25/2015,,10213.56,Standard,1
15757,870223,Haley,Shew,Haley Shew,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,female,Bachelor,Urban,60078.0,Married,Star,8/10/2021,,10213.99,Standard,1
15758,744320,Erin,Mascio,Erin Mascio,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,Doctor,Rural,18150.0,Married,Star,2/3/2021,,10215.78,2021 Promotion,1
15759,886086,Will,Santolucito,Will Santolucito,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,High School or Below,Rural,22821.0,Married,Star,4/16/2020,,10232.85,Standard,1
15760,626046,Georgie,Whitecotton,Georgie Whitecotton,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Rural,0.0,Single,Star,7/26/2021,,10244.24,Standard,1
15761,511584,Ferdinand,Mastrelli,Ferdinand Mastrelli,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,female,Bachelor,Rural,52693.0,Married,Star,10/28/2015,,10248.9,Standard,1
15762,758322,Guadalupe,Simunovich,Guadalupe Simunovich,Canada,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,female,College,Suburban,0.0,Single,Star,9/10/2015,,10255.8,Standard,1
15763,740105,Sparkle,Pestoni,Sparkle Pestoni,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,Bachelor,Suburban,73661.0,Married,Star,5/20/2016,,10280.81,Standard,1
15764,549757,Sharyn,Fechtel,Sharyn Fechtel,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Urban,24723.0,Married,Star,3/12/2018,,10295.47,Standard,1
15765,968638,Trevor,Tasler,Trevor Tasler,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,female,College,Rural,0.0,Single,Star,11/11/2020,,10297.0,Standard,1
15766,277033,Penny,Birner,Penny Birner,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Urban,21839.0,Single,Star,10/10/2019,,10302.9,Standard,1
15767,646289,Tawana,Serandos,Tawana Serandos,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Urban,55906.0,Married,Star,11/7/2021,,10346.11,Standard,1
15768,941719,Antonietta,Krahn,Antonietta Krahn,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,College,Suburban,0.0,Single,Star,6/10/2020,2/10/2021,10346.32,Standard,0
15769,991090,Mazie,Leibowitz,Mazie Leibowitz,Canada,Yukon,Whitehorse,60.721188,-135.05684,Y2K 6R0,female,Bachelor,Urban,34244.0,Married,Star,7/11/2018,,10348.01,Standard,1
15770,156684,Lakenya,Proulx,Lakenya Proulx,Canada,Ontario,Ottawa,45.421532,-75.697189,K1G 4Z0,male,Bachelor,Suburban,73895.0,Married,Star,11/18/2019,,10351.37,Standard,1
15771,247714,Enedina,Kiner,Enedina Kiner,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,male,Bachelor,Rural,68309.0,Divorced,Star,2/12/2020,,10357.51,Standard,1
15772,143422,Tamara,Melville,Tamara Melville,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,male,Bachelor,Urban,58327.0,Married,Star,8/11/2017,,10364.35,Standard,1
15773,220131,Albertina,Bolten,Albertina Bolten,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,Bachelor,Urban,58327.0,Married,Star,2/22/2021,,10364.35,2021 Promotion,1
15774,420339,Jovita,Dubyk,Jovita Dubyk,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,College,Urban,0.0,Married,Star,7/11/2019,,10369.39,Standard,1
15775,244245,Linnea,Rutenbar,Linnea Rutenbar,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,College,Rural,0.0,Married,Star,6/6/2016,,10377.37,Standard,1
15776,821296,Desirae,Pernesky,Desirae Pernesky,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,Bachelor,Rural,32821.0,Married,Star,10/11/2019,,10382.38,Standard,1
15777,440198,Bernard,Kintigh,Bernard Kintigh,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Master,Suburban,11721.0,Divorced,Star,5/30/2016,,10382.5,Standard,1
15778,123668,Josef,Krausz,Josef Krausz,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,male,Doctor,Suburban,24392.0,Married,Star,9/23/2017,,10387.25,Standard,1
15779,866995,Nicholle,Kahanaoi,Nicholle Kahanaoi,Canada,Alberta,Banff,51.178398,-115.5708,T4V 1D4,female,Bachelor,Urban,61222.0,Single,Star,11/3/2020,,10388.55,Standard,1
15780,702863,Darline,Rassmussen,Darline Rassmussen,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Rural,33432.0,Single,Star,11/22/2016,,10388.99,Standard,1
15781,161546,Dee,Allenbaugh,Dee Allenbaugh,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Rural,28948.0,Married,Star,2/5/2016,5/26/2017,10390.67,Standard,0
15782,329720,Fae,Andre,Fae Andre,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Rural,81439.0,Single,Star,6/13/2016,,10391.78,Standard,1
15783,171937,Voncile,Oyler,Voncile Oyler,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Rural,22601.0,Married,Star,5/13/2019,,10394.36,Standard,1
15784,454628,Caprice,Mcenany,Caprice Mcenany,Canada,Prince Edward Island,Charlottetown,46.238239,-63.131069,C1A 6E8,male,Bachelor,Suburban,34948.0,Married,Star,8/25/2020,,10396.53,Standard,1
15785,484422,Trenton,Graceffo,Trenton Graceffo,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Master,Urban,20228.0,Divorced,Star,5/25/2019,,10408.97,Standard,1
15786,521684,Kenneth,Lupiani,Kenneth Lupiani,Canada,British Columbia,Kelowna,49.887951,-119.49601,V09 2E9,female,Master,Rural,20228.0,Divorced,Star,11/2/2018,,10408.97,2021 Promotion,1
15787,620563,Renetta,Bickle,Renetta Bickle,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Master,Rural,20228.0,Divorced,Star,10/8/2018,,10408.97,Standard,1
15788,679311,Yahaira,Mcgoogan,Yahaira Mcgoogan,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Master,Suburban,20228.0,Divorced,Star,7/25/2020,,10408.97,Standard,1
15789,774321,Tory,Macadamia,Tory Macadamia,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,female,Master,Suburban,20228.0,Divorced,Star,3/22/2020,,10408.97,Standard,1
15790,806157,Stanton,Gossling,Stanton Gossling,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,Master,Urban,20228.0,Divorced,Star,10/9/2020,,10408.97,Standard,1
15791,846055,Toshia,Nawwar,Toshia Nawwar,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Doctor,Suburban,27951.0,Married,Star,8/17/2017,,10418.31,Standard,1
15792,312148,Verlie,Farinha,Verlie Farinha,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Suburban,80192.0,Married,Star,11/9/2019,,10419.17,Standard,1
15793,810503,Alejandrina,Hendel,Alejandrina Hendel,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Suburban,68563.0,Married,Star,2/3/2021,,10425.99,2021 Promotion,1
15794,712636,Elmo,Marum,Elmo Marum,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Urban,88233.0,Single,Star,11/2/2019,7/2/2020,10439.5,Standard,0
15795,716863,Florine,Speers,Florine Speers,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,male,Bachelor,Urban,88233.0,Single,Star,11/19/2017,,10439.5,Standard,1
15796,445176,Tony,Spinosa,Tony Spinosa,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Urban,30786.0,Single,Star,4/10/2017,,10442.43,Standard,1
15797,749418,Lavera,Stimac,Lavera Stimac,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Rural,30786.0,Single,Star,8/22/2017,9/24/2019,10442.43,Standard,0
15798,615244,Keshia,Ellena,Keshia Ellena,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,female,Bachelor,Urban,28363.0,Divorced,Star,5/30/2020,,10455.49,Standard,1
15799,735341,Zulema,Delawder,Zulema Delawder,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,College,Suburban,0.0,Single,Star,1/12/2019,,10461.58,Standard,1
15800,459835,Loren,Nardone,Loren Nardone,Canada,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,female,Bachelor,Rural,45259.0,Single,Star,2/2/2021,10/2/2021,10477.68,2021 Promotion,0
15801,864318,Jae,Swyers,Jae Swyers,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Bachelor,Rural,45259.0,Single,Star,1/10/2017,,10477.68,Standard,1
15802,640418,Misty,Abina,Misty Abina,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Rural,61427.0,Single,Star,1/18/2017,,10477.78,Standard,1
15803,379238,Kory,Papagni,Kory Papagni,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,Bachelor,Urban,61108.0,Divorced,Star,12/15/2018,,10484.92,Standard,1
15804,445915,Aron,Chan,Aron Chan,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Rural,61108.0,Divorced,Star,9/14/2021,5/14/2019,10484.92,Standard,0
15806,578234,Lois,Kuick,Lois Kuick,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Urban,61108.0,Divorced,Star,1/15/2017,6/19/2020,10484.92,Standard,0
15807,693393,Hector,Varon,Hector Varon,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,male,Bachelor,Rural,61108.0,Divorced,Star,9/4/2017,5/4/2018,10484.92,Standard,0
15809,569972,Ophelia,Featheringham,Ophelia Featheringham,Canada,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,male,College,Suburban,0.0,Married,Star,5/27/2021,,10506.77,Standard,1
15810,417929,Lesa,Grobes,Lesa Grobes,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Bachelor,Urban,37518.0,Married,Star,7/15/2018,,10529.85,Standard,1
15812,726701,Jennine,Deardon,Jennine Deardon,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Rural,92983.0,Married,Star,5/22/2015,,10536.08,Standard,1
15813,426027,Irena,Galathe,Irena Galathe,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,College,Suburban,0.0,Single,Star,4/15/2019,,10575.95,Standard,1
15814,965116,Leon,Haswell,Leon Haswell,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Rural,42513.0,Married,Star,12/18/2016,,10581.28,Standard,1
15815,482345,Noe,Butzke,Noe Butzke,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Urban,64669.0,Married,Star,10/3/2016,,10594.13,Standard,1
15816,232579,Tawny,Frisell,Tawny Frisell,Canada,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,female,College,Suburban,0.0,Divorced,Star,6/1/2021,,10595.81,Standard,1
15817,163723,Latonya,Langenheim,Latonya Langenheim,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Suburban,20179.0,Married,Star,12/13/2017,8/13/2018,10598.54,Standard,0
15818,378968,Ivory,Montuoro,Ivory Montuoro,Canada,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,female,Bachelor,Urban,25634.0,Married,Star,12/30/2018,,10622.52,Standard,1
15819,652300,Lawrence,Bachinski,Lawrence Bachinski,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Urban,25634.0,Married,Star,1/30/2016,8/28/2016,10622.52,Standard,0
15820,668235,Krystin,Huzzard,Krystin Huzzard,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,High School or Below,Urban,27339.0,Divorced,Star,4/14/2021,,10626.81,2021 Promotion,1
15821,725795,Tiny,Terrezza,Tiny Terrezza,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,female,High School or Below,Urban,27339.0,Divorced,Star,12/13/2016,,10626.81,Standard,1
15822,268281,Odis,Preast,Odis Preast,Canada,Alberta,Banff,51.178398,-115.5708,T4V 1D4,female,Bachelor,Suburban,72540.0,Married,Star,6/14/2015,,10656.88,Standard,1
15823,335545,Moira,Thalheimer,Moira Thalheimer,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Bachelor,Urban,72540.0,Married,Star,12/20/2019,,10656.88,Standard,1
15824,999272,Sanda,Beckert,Sanda Beckert,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,female,Bachelor,Urban,72540.0,Married,Star,8/25/2016,,10656.88,Standard,1
15825,800499,Erlinda,Newberger,Erlinda Newberger,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Suburban,55510.0,Divorced,Star,2/4/2021,,10676.59,2021 Promotion,1
15826,336469,Adan,Torno,Adan Torno,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Urban,52965.0,Married,Star,3/14/2020,,10682.76,Standard,1
15827,785129,Yoko,Bruno,Yoko Bruno,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,female,Bachelor,Suburban,75313.0,Married,Star,6/7/2021,2/7/2019,10700.5,Standard,0
15828,753038,Denita,Attanasio,Denita Attanasio,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,Bachelor,Suburban,55436.0,Divorced,Star,2/24/2020,,10706.67,Standard,1
15829,902421,Odis,Gehm,Odis Gehm,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Urban,34837.0,Single,Star,10/11/2019,6/11/2020,10720.42,Standard,0
15830,871022,Daniele,Otis,Daniele Otis,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,Bachelor,Rural,50607.0,Single,Star,3/22/2021,,10737.68,2021 Promotion,1
15831,558258,Alfredia,Guecho,Alfredia Guecho,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,female,Bachelor,Urban,39135.0,Divorced,Star,11/17/2020,,10745.98,Standard,1
15832,974738,Kaci,Haberle,Kaci Haberle,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Suburban,39135.0,Divorced,Star,5/28/2019,1/28/2020,10745.98,Standard,0
15833,172233,Celia,Parillo,Celia Parillo,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,Master,Rural,19382.0,Married,Star,8/21/2020,,10758.66,Standard,1
15834,231592,Kandra,Doolan,Kandra Doolan,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,Bachelor,Urban,74835.0,Married,Star,5/17/2019,,10760.18,Standard,1
15835,577374,Frederick,Wingett,Frederick Wingett,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Suburban,74835.0,Married,Star,1/1/2018,8/10/2021,10760.18,Standard,0
15836,325134,Chanda,Ceconi,Chanda Ceconi,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Bachelor,Rural,53437.0,Married,Star,3/21/2016,,10777.57,Standard,1
15837,403118,Rossie,Pleva,Rossie Pleva,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Urban,53437.0,Married,Star,6/25/2018,,10777.57,Standard,1
15838,921530,Cristin,Weidler,Cristin Weidler,Canada,Yukon,Whitehorse,60.721188,-135.05684,Y2K 6R0,male,Bachelor,Rural,24195.0,Married,Star,8/10/2017,12/31/2020,10793.76,Standard,0
15839,616137,Olimpia,Macaraeg,Olimpia Macaraeg,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Rural,30761.0,Divorced,Star,10/3/2020,6/3/2021,10796.45,Standard,0
15840,988234,Milton,Dimitri,Milton Dimitri,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,female,Bachelor,Urban,30761.0,Divorced,Star,8/16/2016,11/9/2016,10796.45,Standard,0
15841,916594,Lacresha,Quiring,Lacresha Quiring,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,High School or Below,Urban,11033.0,Married,Star,9/23/2016,,10828.37,Standard,1
15842,486226,Osvaldo,Mendenhall,Osvaldo Mendenhall,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,male,Bachelor,Urban,27279.0,Married,Star,7/8/2015,,10845.74,Standard,1
15843,805977,Magda,Luter,Magda Luter,Canada,Quebec,Montreal,45.50169,-73.567253,H3T 8L4,male,Bachelor,Urban,27279.0,Married,Star,7/30/2019,,10845.74,Standard,1
15844,534571,Winter,Escarrega,Winter Escarrega,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Suburban,37233.0,Divorced,Star,7/28/2021,3/28/2019,10856.18,Standard,0
15845,692856,Teodoro,Tucay,Teodoro Tucay,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,Bachelor,Suburban,65727.0,Married,Star,2/20/2021,,10861.52,2021 Promotion,1
15846,646935,Sophia,Carwile,Sophia Carwile,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Urban,64744.0,Divorced,Star,6/24/2017,,10861.71,Standard,1
15847,202248,Hilario,Crenshaw,Hilario Crenshaw,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Urban,95579.0,Single,Star,5/14/2019,,10864.27,Standard,1
15848,853417,Esta,Haneline,Esta Haneline,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Bachelor,Rural,95579.0,Single,Star,7/5/2017,,10864.27,Standard,1
15849,139600,Ceola,Bejil,Ceola Bejil,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,College,Urban,0.0,Single,Star,10/2/2021,,10865.86,Standard,1
15850,883702,Sumiko,Zarcone,Sumiko Zarcone,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Suburban,91123.0,Divorced,Star,6/9/2019,,10883.79,Standard,1
15851,660098,Jona,Siegert,Jona Siegert,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,Bachelor,Suburban,68025.0,Divorced,Star,10/7/2021,,10892.91,Standard,1
15852,839461,Elden,Sturgeon,Elden Sturgeon,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Urban,68025.0,Divorced,Star,1/31/2021,,10892.91,Standard,1
15853,425294,Johnette,Bunt,Johnette Bunt,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Suburban,72257.0,Divorced,Star,12/12/2015,,10901.23,Standard,1
15854,503573,Edwin,Mantele,Edwin Mantele,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,female,Bachelor,Urban,98542.0,Single,Star,7/3/2017,,10925.82,Standard,1
15855,473093,Alton,Starrs,Alton Starrs,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Suburban,29418.0,Married,Star,8/30/2015,,10926.69,Standard,1
15856,173798,Augustus,Toalson,Augustus Toalson,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Rural,74965.0,Married,Star,8/15/2018,,10928.41,Standard,1
15857,925850,Rosaria,Stimer,Rosaria Stimer,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,female,Bachelor,Rural,74965.0,Married,Star,4/13/2021,,10928.41,2021 Promotion,1
15858,570318,Buster,Akamine,Buster Akamine,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Rural,47170.0,Married,Star,12/6/2019,,10934.74,Standard,1
15859,185573,Elizabet,Merrifield,Elizabet Merrifield,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,Bachelor,Rural,89892.0,Single,Star,10/27/2018,,10954.38,Standard,1
15860,744228,Trenton,Hamby,Trenton Hamby,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Suburban,29815.0,Single,Star,10/25/2021,,10960.94,Standard,1
15861,213545,Lee,Clinkscale,Lee Clinkscale,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Rural,55687.0,Divorced,Star,7/31/2021,3/31/2019,10963.96,Standard,0
15862,225205,Amelia,Bunce,Amelia Bunce,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Rural,55687.0,Divorced,Star,5/22/2021,,10963.96,Standard,1
15863,412793,Tenesha,Liverpool,Tenesha Liverpool,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Rural,55687.0,Divorced,Star,5/17/2017,,10963.96,Standard,1
15864,527235,Palmer,Berteau,Palmer Berteau,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Bachelor,Rural,55687.0,Divorced,Star,8/19/2015,,10963.96,Standard,1
15865,486955,Robby,Boissoneault,Robby Boissoneault,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,Bachelor,Urban,24164.0,Divorced,Star,1/8/2019,,10972.07,Standard,1
15866,626474,Zack,Holtman,Zack Holtman,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Urban,24164.0,Divorced,Star,11/14/2015,,10972.07,Standard,1
15867,870169,Jenifer,Grindeland,Jenifer Grindeland,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Rural,24164.0,Divorced,Star,4/6/2021,,10972.07,2021 Promotion,1
15868,873297,Hoyt,Boren,Hoyt Boren,Canada,Quebec,Montreal,45.50169,-73.567253,H3T 8L4,male,Bachelor,Urban,24164.0,Divorced,Star,8/28/2020,4/28/2021,10972.07,Standard,0
15869,958869,Mark,Vasiloff,Mark Vasiloff,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,female,Bachelor,Urban,24164.0,Divorced,Star,8/9/2016,7/1/2019,10972.07,Standard,0
15870,323424,Laverne,Ogilive,Laverne Ogilive,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Rural,92914.0,Married,Star,9/21/2018,,10978.78,Standard,1
15871,686561,Beverly,Grosbier,Beverly Grosbier,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,female,Bachelor,Rural,96721.0,Married,Star,3/21/2021,11/21/2021,10986.23,2021 Promotion,0
15872,238070,Alona,Karpf,Alona Karpf,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,College,Suburban,0.0,Single,Star,10/3/2018,2/23/2019,10996.71,Standard,0
15873,563094,Carylon,Rollend,Carylon Rollend,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,College,Rural,0.0,Single,Star,4/15/2021,,11003.54,2021 Promotion,1
15874,248196,Flo,Sandstede,Flo Sandstede,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,male,Bachelor,Rural,51643.0,Single,Star,9/18/2019,5/18/2020,11009.13,Standard,0
15875,375297,Ciera,Sunday,Ciera Sunday,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,female,Bachelor,Suburban,51643.0,Single,Star,9/27/2018,,11009.13,Standard,1
15876,598360,Beula,Schexnayder,Beula Schexnayder,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Urban,51643.0,Single,Star,7/28/2015,,11009.13,Standard,1
